onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
2184.068039	5.9907567	2	1	1	13.0			
2190.06713	1.1915097	2	2	2	23.0			
2191.266962	1.1914955	2	3	2	5.0			
2192.466838	1.1914418	2	4	2	8.0			
2193.666627	1.1914801	2	5	2	18.0			
2194.866455	1.191485	2	6	2	13.0			
2196.066275	1.1914865	2	7	2	1.0			
2197.266109	1.1914989	2	8	2	6.0			
2198.465925	1.1915046	2	9	2	24.0			
2199.66577	1.1914703	2	10	2	21.0			
2200.865576	1.1915421	2	11	2	11.0			
2202.065403	1.191533	2	12	2	4.0			
2203.265255	1.1914802	2	13	2	2.0			
2204.465058	1.1915317	2	14	2	19.0			
2205.664964	1.1914275	2	15	2	25.0			
2206.86472	1.1914951	2	16	2	6.0			
2208.064549	1.1915176	2	17	2	16.0			
2209.264411	1.1914943	2	18	2	2.0			
2210.464408	1.1912973	2	19	2	16.0			
2211.664081	1.1914483	2	20	2	8.0			
2212.864009	1.1913445	2	21	2	9.0			
2214.06394	1.191240331	2	22	2	20.0			
2215.263668	1.191368	2	23	2	9.0			
2216.463369	1.191603	2	24	2	17.0			
2217.663174	1.1915005	2	25	2	3.0			
2218.863022	1.1915492	2	26	2	14.0			
2220.062974	1.1913388	2	27	2	21.0			
2221.262675	1.1915094	2	28	2	14.0			
2222.462519	1.1916511	2	29	2	10.0			
2223.662306	1.1915176	2	30	2	5.0			
2224.862157	1.1915211	2	31	2	25.0			
2226.061991	1.1914859	2	32	2	4.0			
2227.261808	1.1914953	2	33	2	1.0			
2228.461634	1.1914525	2	34	2	20.0			
2229.661488	1.1914184	2	35	2	7.0			
2230.861326	1.1914348	2	36	2	12.0			
2232.061087	1.1915117	2	37	2	19.0			
2233.260931	1.1915069	2	38	2	15.0			
2234.460752	1.1914934	2	39	2	22.0			
2235.660568	1.1914794	2	40	2	10.0			
2236.860513	1.191378	2	41	2	12.0			
2238.060221	1.1914761	2	42	2	22.0			
2239.260133	1.1914223	2	43	2	17.0			
2240.459929	1.1914822	2	44	2	7.0			
2241.659744	1.1914762	2	45	2	15.0			
2242.859585	1.191449	2	46	2	24.0			
2244.059381	1.1915127	2	47	2	13.0			
2245.259223	1.1914526	2	48	2	11.0			
2246.459161	1.1913424	2	49	2	23.0			
2247.658839	1.1915116	2	50	2	18.0			
2248.858714	1.1914352	2	51	2	3.0			
2250.058624	5.9906955	2	52	1	13.0			
2256.057653	1.1914714	2	53	3		1.0	18.0	
2257.257476	1.1914686	2	54	3		3.0	5.0	
2258.457436	1.1913656	2	55	3		2.0	11.0	
2259.657278	1.1913234	2	56	3		1.0	5.0	
2260.856944	1.19151	2	57	3		2.0	14.0	
2262.056785	1.1914829	2	58	3		2.0	10.0	
2263.256598	1.1915682	2	59	3		2.0	15.0	
2264.456449	1.1914712	2	60	3		1.0	13.0	
2265.656261	1.191482	2	61	3		2.0	1.0	
2266.856078	1.1914949	2	62	3		1.0	1.0	
2268.056032	1.1913778	2	63	3		1.0	9.0	
2269.255745	1.1914931	2	64	3		2.0	12.0	
2270.455556	1.1914814	2	65	3		2.0	2.0	
2271.65537	1.1915119	2	66	3		2.0	3.0	
2272.855218	1.1914918	2	67	3		3.0	10.0	
2274.055177	1.1913348	2	68	3		1.0	2.0	
2275.255001	1.1914234	2	69	3		2.0	17.0	
2276.454715	1.1914806	2	70	3		3.0	4.0	
2277.654505	1.1915139	2	71	3		3.0	8.0	
2278.854351	1.1914672	2	72	3		3.0	17.0	
2280.05417	1.1914819	2	73	3		2.0	12.0	
2281.253981	1.1915093	2	74	3		2.0	18.0	
2282.453955	1.19133	2	75	3		1.0	7.0	
2283.65376	1.1913981	2	76	3		1.0	8.0	
2284.853493	1.1914733	2	77	3		3.0	16.0	
2286.053465	1.1913299	2	78	3		3.0	11.0	
2287.253233	1.1914049	2	79	3		1.0	7.0	
2288.452948	1.1915007	2	80	3		2.0	5.0	
2289.652784	1.1914884	2	81	3		2.0	4.0	
2290.852628	1.1914894	2	82	3		1.0	3.0	
2292.05245	1.1914648	2	83	3		3.0	12.0	
2293.252411	1.1915345	2	84	3		3.0	9.0	
2294.45212	1.1914768	2	85	3		1.0	15.0	
2295.651919	1.1914757	2	86	3		1.0	7.0	
2296.851889	1.1913627	2	87	3		3.0	16.0	
2298.051586	1.1914949	2	88	3		3.0	3.0	
2299.25138	1.1915248	2	89	3		1.0	14.0	
2300.451242	1.1915025	2	90	3		1.0	4.0	
2301.651079	1.1914499	2	91	3		2.0	15.0	
2302.850907	1.191483	2	92	3		3.0	6.0	
2304.05072	1.1915454	2	93	3		3.0	18.0	
2305.250565	1.1914772	2	94	3		1.0	6.0	
