onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
1594.311555	5.9907888	1	1	1	13.0			
1600.310679	1.1916297	1	2	2	20.0			
1601.510514	1.1914561	1	3	2	14.0			
1602.710303	1.1916202	1	4	2	13.0			
1603.910132	1.1915204	1	5	2	16.0			
1605.118485	1.1914434	1	6	2	18.0			
1606.318228	1.1914016	1	7	2	7.0			
1607.518038	1.191399	1	8	2	4.0			
1608.717775	1.1914602	1	9	2	15.0			
1609.917598	1.1914897	1	10	2	17.0			
1611.117421	1.191478	1	11	2	23.0			
1612.317258	1.1914912	1	12	2	5.0			
1613.517073	1.1915022	1	13	2	24.0			
1614.716895	1.1915024	1	14	2	22.0			
1615.916812	1.1913769	1	15	2	19.0			
1617.11653	1.1915118	1	16	2	10.0			
1618.316365	1.1915411	1	17	2	3.0			
1619.516181	1.1915054	1	18	2	9.0			
1620.716135	1.191367	1	19	2	22.0			
1621.91596	1.191369	1	20	2	21.0			
1623.115661	1.1916772	1	21	2	1.0			
1624.315649	1.1912974	1	22	2	2.0			
1625.515433	1.1913643	1	23	2	18.0			
1626.715136	1.1915701	1	24	2	9.0			
1627.914957	1.191483	1	25	2	16.0			
1629.114906	1.1913551	1	26	2	19.0			
1630.31463	1.1914997	1	27	2	2.0			
1631.514427	1.1914834	1	28	2	12.0			
1632.714234	1.1916193	1	29	2	6.0			
1633.914075	1.191611	1	30	2	11.0			
1635.114031	1.1913716	1	31	2	17.0			
1636.313741	1.1915126	1	32	2	25.0			
1637.513623	1.1915525	1	33	2	4.0			
1638.713449	1.1914958	1	34	2	13.0			
1639.913231	1.1914488	1	35	2	5.0			
1641.113101	1.1913697	1	36	2	3.0			
1642.312813	1.1914971	1	37	2	12.0			
1643.512789	1.1913673	1	38	2	14.0			
1644.71249	1.1914481	1	39	2	25.0			
1645.912382	1.1913934	1	40	2	7.0			
1647.112289	1.1912961	1	41	2	20.0			
1648.312028	1.1913805	1	42	2	10.0			
1649.511962	1.1913203	1	43	2	6.0			
1650.711746	1.1913662	1	44	2	1.0			
1651.911447	1.1914858	1	45	2	15.0			
1653.111476	1.1912683	1	46	2	23.0			
1654.311086	1.1914908	1	47	2	21.0			
1655.510909	1.1914591	1	48	2	24.0			
1656.710845	1.1913873	1	49	2	8.0			
1657.910558	1.1914806	1	50	2	11.0			
1659.110481	1.1913961	1	51	2	8.0			
1660.310205	5.9907876	1	52	1	13.0			
1666.309317	1.191525	1	53	3		1.0	14.0	
1667.517615	1.1913583	1	54	3		1.0	4.0	
1668.717289	1.1914852	1	55	3		1.0	12.0	
1669.917256	1.1913552	1	56	3		1.0	5.0	
1671.116944	1.1915073	1	57	3		3.0	12.0	
1672.316763	1.1915449	1	58	3		2.0	3.0	
1673.51662	1.1914517	1	59	3		1.0	9.0	
1674.716428	1.1915091	1	60	3		2.0	2.0	
1675.916246	1.1915987	1	61	3		2.0	2.0	
1677.11613	1.1914289	1	62	3		3.0	8.0	
1678.315915	1.1916125	1	63	3		3.0	14.0	
1679.515724	1.1914921	1	64	3		3.0	15.0	
1680.715549	1.1914877	1	65	3		2.0	12.0	
1681.915471	1.191448	1	66	3		1.0	4.0	
1683.115197	1.1915054	1	67	3		1.0	2.0	
1684.315035	1.1914748	1	68	3		3.0	2.0	
1685.51497	1.1913721	1	69	3		3.0	5.0	
1686.714801	1.1913659	1	70	3		3.0	14.0	
1687.914608	1.1913634	1	71	3		3.0	8.0	
1689.114323	1.1914744	1	72	3		3.0	11.0	
1690.314367	1.191229985	1	73	3		1.0	16.0	
