onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
2842.164788	5.9907295	2	1	1	13.0			
2848.163839	1.1915047	2	2	2	6.0			
2849.363708	1.1914329	2	3	2	11.0			
2850.563479	1.1915182	2	4	2	24.0			
2851.763333	1.1914671	2	5	2	22.0			
2852.963156	1.1915455	2	6	2	23.0			
2854.163011	1.1914938	2	7	2	4.0			
2855.362794	1.1915269	2	8	2	25.0			
2856.562651	1.1914938	2	9	2	3.0			
2857.762477	1.1915109	2	10	2	24.0			
2858.962431	1.1913658	2	11	2	16.0			
2860.16212	1.1915077	2	12	2	12.0			
2861.36196	1.1914938	2	13	2	22.0			
2862.561793	1.1914885	2	14	2	9.0			
2863.761846	1.1912625	2	15	2	13.0			
2864.961573	1.1913605	2	16	2	1.0			
2866.161266	1.1914963	2	17	2	21.0			
2867.361098	1.1914805	2	18	2	10.0			
2868.560883	1.1916036	2	19	2	1.0			
2869.760762	1.1914842	2	20	2	14.0			
2870.960573	1.1914832	2	21	2	10.0			
2872.160392	1.1914767	2	22	2	19.0			
2873.360231	1.1914619	2	23	2	2.0			
2874.560177	1.191373	2	24	2	23.0			
2875.759882	1.1914968	2	25	2	18.0			
2876.959712	1.1914823	2	26	2	20.0			
2878.159633	1.1913871	2	27	2	5.0			
2879.359521	1.1913647	2	28	2	3.0			
2880.559326	1.1913596	2	29	2	5.0			
2881.759005	1.1916349	2	30	2	9.0			
2882.958847	1.191476	2	31	2	25.0			
2884.158657	1.1914954	2	32	2	13.0			
2885.358499	1.1914822	2	33	2	19.0			
2886.558309	1.1915367	2	34	2	21.0			
2887.758141	1.191489	2	35	2	17.0			
2888.957964	1.1915138	2	36	2	15.0			
2890.157806	1.1914949	2	37	2	20.0			
2891.357632	1.1915198	2	38	2	16.0			
2892.557432	1.1915082	2	39	2	6.0			
2893.75725	1.1915118	2	40	2	17.0			
2894.957085	1.1914939	2	41	2	18.0			
2896.156911	1.1915086	2	42	2	8.0			
2897.356785	1.1914803	2	43	2	2.0			
2898.556589	1.1914744	2	44	2	12.0			
2899.756402	1.1914871	2	45	2	15.0			
2900.956228	1.1914978	2	46	2	7.0			
2902.156061	1.1914912	2	47	2	8.0			
2903.355884	1.1914974	2	48	2	14.0			
2904.555715	1.1914976	2	49	2	7.0			
2905.755557	1.1914686	2	50	2	4.0			
2906.95541	1.191469	2	51	2	11.0			
2908.155198	5.9908304	2	52	1	13.0			
2914.154324	1.1915232	2	53	3		1.0	4.0	
2915.354179	1.1914915	2	54	3		1.0	17.0	
2916.554005	1.1914818	2	55	3		2.0	4.0	
2917.753939	1.1914052	2	56	3		1.0	12.0	
2918.953674	1.1914824	2	57	3		1.0	14.0	
2920.153486	1.1914928	2	58	3		2.0	10.0	
2921.353417	1.191398	2	59	3		3.0	3.0	
2922.553112	1.1915372	2	60	3		1.0	18.0	
2923.753046	1.1914313	2	61	3		1.0	7.0	
2924.952812	1.1914665	2	62	3		3.0	13.0	
2926.152707	1.1914055	2	63	3		2.0	9.0	
2927.352442	1.1915031	2	64	3		1.0	2.0	
2928.552279	1.191515	2	65	3		1.0	1.0	
2929.752109	1.1914948	2	66	3		2.0	15.0	
2930.951935	1.1914652	2	67	3		3.0	11.0	
2932.151884	1.1913878	2	68	3		1.0	6.0	
2933.351601	1.1915381	2	69	3		2.0	3.0	
2934.551487	1.1914308	2	70	3		3.0	8.0	
2935.751252	1.191502	2	71	3		2.0	14.0	
2936.951087	1.1914663	2	72	3		2.0	5.0	
2938.150885	1.1914958	2	73	3		2.0	2.0	
2939.350727	1.1915002	2	74	3		1.0	15.0	
2940.550555	1.1915624	2	75	3		2.0	13.0	
2941.750393	1.1914707	2	76	3		2.0	1.0	
2942.950184	1.1914919	2	77	3		1.0	9.0	
2944.150085	1.1914334	2	78	3		2.0	16.0	
2945.34985	1.1914834	2	79	3		1.0	3.0	
2946.549774	1.191437	2	80	3		3.0	10.0	
2947.749535	1.191464	2	81	3		2.0	7.0	
2948.949326	1.1915021	2	82	3		1.0	5.0	
2950.149157	1.1914996	2	83	3		3.0	14.0	
2951.348989	1.1914799	2	84	3		1.0	10.0	
2952.5488	1.1914854	2	85	3		3.0	3.0	
2953.748643	1.1914978	2	86	3		3.0	1.0	
2954.948472	1.1915233	2	87	3		2.0	18.0	
2956.148297	1.1915253	2	88	3		3.0	9.0	
2957.348209	1.1914271	2	89	3		3.0	2.0	
2958.547965	1.1915103	2	90	3		3.0	12.0	
2959.747806	1.1914939	2	91	3		3.0	15.0	
2960.947715	1.1913784	2	92	3		2.0	17.0	
2962.147475	1.1914714	2	93	3		2.0	6.0	
2963.347278	1.1914913	2	94	3		1.0	8.0	
2964.547106	1.1914944	2	95	3		3.0	5.0	
2965.746935	1.1915047	2	96	3		3.0	10.0	
2966.946779	1.1914807	2	97	3		3.0	16.0	
2968.146713	1.1914229	2	98	3		3.0	4.0	
2969.346409	1.1914945	2	99	3		3.0	10.0	
2970.546232	1.1915051	2	100	3		1.0	13.0	
2971.746206	1.1913519	2	101	3		1.0	16.0	
2972.945889	1.1915126	2	102	3		2.0	11.0	
2974.145904	1.1913034	2	103	3		1.0	11.0	
2975.345543	1.1914955	2	104	3		3.0	17.0	
2976.545464	1.1915537	2	105	3		2.0	8.0	
2977.745228	1.1914777	2	106	3		2.0	12.0	
2978.94504	5.9908102	2	107	1	13.0			
2984.960989	3.591006	2	108	4				7.0
2988.568663	3.5912098	2	109	4				1.0
2992.168127	3.5911522	2	110	4				4.0
2995.767643	3.5911205	2	111	4				9.0
2999.375437	3.5911443	2	112	4				6.0
3002.983385	3.5911191	2	113	4				2.0
3006.591074	3.5911531	2	114	4				10.0
3010.198893	3.5911653	2	115	4				8.0
3013.806726	3.5911234	2	116	4				3.0
3017.414525	3.5911394	2	117	4				5.0
3021.014002	5.990824	2	118	1	13.0			
