onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
928.7128404	5.9910122	1	1	1	13.0			
934.7121132	1.1915264	1	2	2	19.0			
935.9119631	1.1915564	1	3	2	21.0			
937.1118615	1.1915312	1	4	2	4.0			
938.3117435	1.1914977	1	5	2	9.0			
939.5115521	1.1915381	1	6	2	14.0			
940.7114165	1.1915195	1	7	2	17.0			
941.9112682	1.1915863	1	8	2	16.0			
943.1111371	1.1915203	1	9	2	12.0			
944.3109928	1.1915499	1	10	2	2.0			
945.5108482	1.1914982	1	11	2	25.0			
946.7106925	1.1915252	1	12	2	22.0			
947.9105528	1.191506	1	13	2	21.0			
949.1104083	1.1915045	1	14	2	11.0			
950.3102626	1.1915219	1	15	2	8.0			
951.5101523	1.191527	1	16	2	22.0			
952.7099994	1.1915016	1	17	2	3.0			
953.9098734	1.1915115	1	18	2	10.0			
955.1097306	1.1915274	1	19	2	9.0			
956.3095596	1.191573	1	20	2	11.0			
957.5094657	1.1915027	1	21	2	17.0			
958.7093056	1.1914913	1	22	2	6.0			
959.9091432	1.1915196	1	23	2	14.0			
961.1090085	1.191477	1	24	2	4.0			
962.3088265	1.1915035	1	25	2	23.0			
963.5086978	1.1915143	1	26	2	7.0			
964.708586	1.1914861	1	27	2	1.0			
965.9084086	1.1915287	1	28	2	20.0			
967.1082656	1.1915015	1	29	2	23.0			
968.3081512	1.1914802	1	30	2	10.0			
969.5079475	1.1915577	1	31	2	18.0			
970.7078381	1.1915015	1	32	2	16.0			
971.9077304	1.1914859	1	33	2	5.0			
973.1075407	1.1915097	1	34	2	12.0			
974.3074052	1.191521	1	35	2	15.0			
975.5072957	1.1914631	1	36	2	7.0			
976.7070788	1.1915572	1	37	2	20.0			
977.9069748	1.1915185	1	38	2	24.0			
979.1068421	1.1915234	1	39	2	25.0			
980.3066793	1.1914927	1	40	2	19.0			
981.5065568	1.1915055	1	41	2	8.0			
982.7063875	1.1916645	1	42	2	3.0			
983.9063136	1.1914517	1	43	2	24.0			
985.106123	1.191462	1	44	2	18.0			
986.3059328	1.1915485	1	45	2	1.0			
987.5058207	1.1915998	1	46	2	15.0			
988.7056623	1.1915249	1	47	2	13.0			
989.9055113	1.1915551	1	48	2	2.0			
991.1053649	1.1915525	1	49	2	5.0			
992.3052463	1.1915348	1	50	2	6.0			
993.5051156	1.1915356	1	51	2	13.0			
994.7049538	5.9909263	1	52	1	13.0			
1000.704215	1.1915422	1	53	3		3.0	2.0	
1001.904111	1.1914897	1	54	3		3.0	9.0	
1003.103962	1.1914658	1	55	3		3.0	16.0	
1004.303759	1.1915499	1	56	3		1.0	3.0	
1005.503618	1.19152	1	57	3		2.0	14.0	
1006.703566	1.1914657	1	58	3		3.0	8.0	
1007.903355	1.1915093	1	59	3		3.0	15.0	
1009.103203	1.1915147	1	60	3		2.0	7.0	
1010.303075	1.1915	1	61	3		1.0	1.0	
1011.502903	1.191564	1	62	3		3.0	7.0	
1012.702793	1.1915249	1	63	3		3.0	8.0	
1013.902647	1.1915252	1	64	3		2.0	1.0	
1015.102506	1.191637	1	65	3		2.0	15.0	
1016.302344	1.1915737	1	66	3		1.0	12.0	
1017.502216	1.1915212	1	67	3		2.0	3.0	
1018.702056	1.1915345	1	68	3		2.0	11.0	
1019.901912	1.1915349	1	69	3		2.0	5.0	
1021.101785	1.1915089	1	70	3		1.0	1.0	
1022.301594	1.1915944	1	71	3		2.0	16.0	
1023.501476	1.1915142	1	72	3		1.0	10.0	
1024.701328	1.1915087	1	73	3		1.0	5.0	
1025.901158	1.1915353	1	74	3		3.0	12.0	
1027.101037	1.1914931	1	75	3		1.0	5.0	
1028.300868	1.1915218	1	76	3		2.0	2.0	
1029.500723	1.1915219	1	77	3		2.0	18.0	
1030.700567	1.1915219	1	78	3		3.0	15.0	
1031.900432	1.1915201	1	79	3		2.0	17.0	
1033.100274	1.1915348	1	80	3		1.0	11.0	
1034.300138	1.1915286	1	81	3		1.0	13.0	
1035.500002	1.1916065	1	82	3		1.0	5.0	
1036.699867	1.1915073	1	83	3		3.0	10.0	
1037.89971	1.1915096	1	84	3		3.0	18.0	
1039.099563	1.1915254	1	85	3		2.0	9.0	
1040.29942	1.1915359	1	86	3		2.0	8.0	
1041.49929	1.1915574	1	87	3		2.0	12.0	
1042.699133	1.1915602	1	88	3		2.0	4.0	
1043.899029	1.1915199	1	89	3		3.0	3.0	
1045.098881	1.1915626	1	90	3		3.0	9.0	
1046.298691	1.1915389	1	91	3		3.0	16.0	
1047.498549	1.1915388	1	92	3		1.0	17.0	
1048.698419	1.1915053	1	93	3		1.0	4.0	
1049.898257	1.1915651	1	94	3		2.0	4.0	
1051.098155	1.1914934	1	95	3		3.0	17.0	
1052.29797	1.1915343	1	96	3		3.0	8.0	
1053.497821	1.1915285	1	97	3		1.0	14.0	
1054.697676	1.1915377	1	98	3		1.0	8.0	
1055.897533	1.1915224	1	99	3		3.0	16.0	
1057.097396	1.1915122	1	100	3		1.0	15.0	
1058.29725	1.1915563	1	101	3		2.0	10.0	
1059.49712	1.1915496	1	102	3		1.0	2.0	
1060.696953	1.1915521	1	103	3		1.0	7.0	
1061.896805	1.1915226	1	104	3		1.0	9.0	
1063.096655	1.1915262	1	105	3		2.0	6.0	
1064.296512	1.1915229	1	106	3		3.0	13.0	
1065.496408	5.9909002	1	107	1	13.0			
1071.50398	3.5912445	1	108	4				5.0
1075.111892	3.591455952	1	109	4				2.0
1078.711464	3.5911987	1	110	4				8.0
1082.310989	3.5912279	1	111	4				10.0
1085.918887	3.5912857	1	112	4				1.0
1089.526838	3.5911798	1	113	4				6.0
1093.134686	3.5912476	1	114	4				4.0
1096.742591	3.591284	1	115	4				3.0
1100.350534	3.5912176	1	116	4				7.0
1103.958422	3.5911864	1	117	4				9.0
1107.557969	5.9908918	1	118	1	13.0			
