onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
5465.92942	5.9934836	3	1	1	13.0			
5471.931243	1.1921238	3	2	2	16.0			
5473.131691	1.1919372	3	3	2	13.0			
5474.331955	1.1921936	3	4	2	22.0			
5475.540866	1.1919049	3	5	2	5.0			
5476.741166	1.1921342	3	6	2	4.0			
5477.941701	1.1919034	3	7	2	15.0			
5479.142028	1.1920806	3	8	2	14.0			
5480.342382	1.1921096	3	9	2	7.0			
5481.54279	1.1920001	3	10	2	10.0			
5482.743224	1.1920471	3	11	2	4.0			
5483.943641	1.1919861	3	12	2	16.0			
5485.144059	1.1920378	3	13	2	14.0			
5486.344427	1.191949	3	14	2	21.0			
5487.544807	1.1920693	3	15	2	11.0			
5488.745184	1.1920515	3	16	2	6.0			
5489.945661	1.1919679	3	17	2	18.0			
5491.146118	1.191915	3	18	2	11.0			
5492.346423	1.1920516	3	19	2	24.0			
5493.54683	1.1920389	3	20	2	2.0			
5494.747246	1.1919384	3	21	2	15.0			
5495.947612	1.1920473	3	22	2	13.0			
5497.147904	1.1920692	3	23	2	25.0			
5498.348411	1.191965	3	24	2	10.0			
5499.548859	1.1920123	3	25	2	7.0			
5500.749237	1.1920443	3	26	2	3.0			
5501.949616	1.1920972	3	27	2	25.0			
5503.150197	1.1917777	3	28	2	23.0			
5504.350313	1.1920858	3	29	2	9.0			
5505.550852	1.1919268	3	30	2	6.0			
5506.751231	1.1919854	3	31	2	21.0			
5507.951619	1.1919675	3	32	2	8.0			
5509.152	1.1919659	3	33	2	5.0			
5510.352317	1.1920715	3	34	2	12.0			
5511.552885	1.191897	3	35	2	1.0			
5512.753186	1.1920867	3	36	2	22.0			
5513.953627	1.1919672	3	37	2	9.0			
5515.154039	1.1919437	3	38	2	8.0			
5516.354414	1.191962	3	39	2	24.0			
5517.554867	1.1919601	3	40	2	20.0			
5518.755196	1.1919671	3	41	2	2.0			
5519.955497	1.1921334	3	42	2	1.0			
5521.155956	1.1921719	3	43	2	12.0			
5522.35643	1.1919732	3	44	2	23.0			
5523.556736	1.1920405	3	45	2	19.0			
5524.757205	1.1921083	3	46	2	20.0			
5525.957539	1.1921241	3	47	2	18.0			
5527.157962	1.1921516	3	48	2	3.0			
5528.358436	1.1920356	3	49	2	17.0			
5529.5588	1.1921347	3	50	2	19.0			
5530.759173	1.1920004	3	51	2	17.0			
5531.95965	5.993565	3	52	1	13.0			
5537.961597	1.191975	3	53	3		3.0	12.0	
5539.170309	1.1919894	3	54	3		2.0	18.0	
5540.370683	1.1921515	3	55	3		1.0	12.0	
5541.571148	1.1919642	3	56	3		1.0	2.0	
5542.779838	1.1920754	3	57	3		1.0	4.0	
5543.980288	1.1920672	3	58	3		1.0	5.0	
5545.180693	1.1919458	3	59	3		3.0	5.0	
5546.380994	1.1920515	3	60	3		3.0	14.0	
5547.581466	1.1919765	3	61	3		2.0	4.0	
5548.781847	1.1920849	3	62	3		1.0	7.0	
5549.982178	1.1921599	3	63	3		1.0	9.0	
5551.182583	1.1921675	3	64	3		3.0	13.0	
5552.382999	1.1921102	3	65	3		3.0	6.0	
5553.583409	1.1920314	3	66	3		2.0	14.0	
5554.783841	1.192871879	3	67	3		3.0	15.0	
5555.984279	1.1919769	3	68	3		2.0	6.0	
5557.184707	1.1920296	3	69	3		2.0	2.0	
5558.384989	1.1920526	3	70	3		3.0	9.0	
5559.585395	1.1921472	3	71	3		1.0	16.0	
5560.785915	1.1919396	3	72	3		2.0	3.0	
5561.986264	1.1921276	3	73	3		1.0	11.0	
5563.186609	1.1921427	3	74	3		2.0	18.0	
5564.387064	1.1920787	3	75	3		1.0	14.0	
5565.587461	1.1920865	3	76	3		1.0	8.0	
5566.787959	1.1919449	3	77	3		1.0	18.0	
5567.988288	1.1920987	3	78	3		3.0	16.0	
5569.18868	1.1920338	3	79	3		3.0	4.0	
5570.388995	1.1921128	3	80	3		3.0	7.0	
5571.589657	1.1919015	3	81	3		2.0	15.0	
5572.789853	1.1919749	3	82	3		3.0	10.0	
5573.990311	1.1920122	3	83	3		1.0	3.0	
5575.190683	1.1920944	3	84	3		2.0	13.0	
5576.390986	1.1920823	3	85	3		3.0	1.0	
5577.59143	1.1920817	3	86	3		2.0	8.0	
5578.791859	1.192068	3	87	3		1.0	13.0	
5579.99217	1.1922573	3	88	3		2.0	17.0	
5581.192867	1.1918605	3	89	3		3.0	10.0	
5582.392968	1.1920647	3	90	3		3.0	3.0	
5583.593462	1.1926417	3	91	3		2.0	10.0	
5584.793848	1.1921706	3	92	3		3.0	3.0	
5585.994382	1.1920363	3	93	3		1.0	16.0	
5587.19466	1.192085	3	94	3		3.0	17.0	
5588.395068	1.1920416	3	95	3		2.0	12.0	
5589.595406	1.1921109	3	96	3		1.0	17.0	
5590.795943	1.191994	3	97	3		2.0	11.0	
5591.996303	1.1920509	3	98	3		3.0	10.0	
5593.19666	1.1920583	3	99	3		1.0	1.0	
5594.397082	1.1919475	3	100	3		2.0	6.0	
5595.597458	1.1920432	3	101	3		2.0	1.0	
5596.797834	1.1921472	3	102	3		3.0	8.0	
5597.998324	1.1920884	3	103	3		2.0	7.0	
5599.198719	1.1920618	3	104	3		2.0	3.0	
5600.399121	1.1920284	3	105	3		1.0	15.0	
5601.599446	1.1921435	3	106	3		1.0	15.0	
5602.799918	5.9935469	3	107	1	13.0			
5608.818575	3.5928863	3	108	4				3.0
5612.436399	3.5929304	3	109	4				2.0
5616.054217	3.5928479	3	110	4				10.0
5619.672146	3.5932671	3	111	4				9.0
5623.290026	3.5928542	3	112	4				7.0
5626.899603	3.5928732	3	113	4				8.0
5630.517447	3.592833	3	114	4				6.0
5634.127027	3.5928947	3	115	4				5.0
5637.744926	3.5928363	3	116	4				4.0
5641.362726	3.5928562	3	117	4				1.0
5644.963925	5.9936289	3	118	1	13.0			
