onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
6023.770221	5.9907443	1	1	1	13.0			
6029.769269	1.1915186	1	2	2	2.0			
6030.969194	1.1914146	1	3	2	9.0			
6032.168935	1.1915154	1	4	2	4.0			
6033.368785	1.1914686	1	5	2	5.0			
6034.568602	1.1914895	1	6	2	21.0			
6035.768429	1.1915082	1	7	2	19.0			
6036.968263	1.1914886	1	8	2	14.0			
6038.168078	1.1915092	1	9	2	1.0			
6039.367925	1.1914602	1	10	2	22.0			
6040.567716	1.1914841	1	11	2	3.0			
6041.767536	1.1915075	1	12	2	12.0			
6042.967379	1.1915071	1	13	2	20.0			
6044.167235	1.1914621	1	14	2	8.0			
6045.367178	1.191376	1	15	2	13.0			
6046.566822	1.1915402	1	16	2	17.0			
6047.7667	1.1914829	1	17	2	10.0			
6048.966514	1.1914959	1	18	2	24.0			
6050.166342	1.1915075	1	19	2	18.0			
6051.36618	1.1914851	1	20	2	20.0			
6052.565993	1.191506	1	21	2	25.0			
6053.765852	1.1914782	1	22	2	9.0			
6054.965667	1.1915115	1	23	2	14.0			
6056.165573	1.1914152	1	24	2	19.0			
6057.365321	1.1914979	1	25	2	7.0			
6058.565132	1.191503	1	26	2	24.0			
6059.76497	1.1914588	1	27	2	12.0			
6060.964783	1.1915153	1	28	2	5.0			
6062.164631	1.1915089	1	29	2	23.0			
6063.364442	1.191479	1	30	2	2.0			
6064.564411	1.1913371	1	31	2	22.0			
6065.764243	1.19138	1	32	2	13.0			
6066.963956	1.1914629	1	33	2	3.0			
6068.163749	1.1914799	1	34	2	17.0			
6069.363549	1.1915474	1	35	2	10.0			
6070.563398	1.1915026	1	36	2	1.0			
6071.763245	1.1914835	1	37	2	7.0			
6072.963074	1.1914831	1	38	2	8.0			
6074.162902	1.1914566	1	39	2	15.0			
6075.362743	1.1914592	1	40	2	6.0			
6076.562533	1.1914805	1	41	2	23.0			
6077.762397	1.191482	1	42	2	16.0			
6078.9622	1.1914941	1	43	2	4.0			
6080.162029	1.1914663	1	44	2	11.0			
6081.361828	1.1915476	1	45	2	16.0			
6082.561669	1.1915335	1	46	2	21.0			
6083.761489	1.1915321	1	47	2	15.0			
6084.961354	1.1914944	1	48	2	6.0			
6086.161183	1.19145	1	49	2	25.0			
6087.360967	1.1914981	1	50	2	18.0			
6088.560796	1.1914928	1	51	2	11.0			
6089.760624	5.9908396	1	52	1	13.0			
6095.759799	1.1915065	1	53	3		1.0	4.0	
6096.967972	1.1914907	1	54	3		2.0	16.0	
6098.167787	1.1915101	1	55	3		3.0	6.0	
6099.367633	1.191476	1	56	3		1.0	14.0	
6100.567442	1.1914947	1	57	3		2.0	13.0	
6101.767267	1.1914906	1	58	3		3.0	12.0	
6102.967263	1.1913924	1	59	3		2.0	1.0	
6104.166929	1.1915185	1	60	3		2.0	18.0	
6105.366771	1.1915046	1	61	3		1.0	10.0	
6106.566681	1.1913837	1	62	3		3.0	5.0	
6107.766559	1.1913781	1	63	3		1.0	18.0	
6108.966265	1.1914564	1	64	3		3.0	13.0	
6110.166207	1.191368	1	65	3		2.0	6.0	
6111.365917	1.1915058	1	66	3		1.0	9.0	
6112.565728	1.1915534	1	67	3		2.0	4.0	
6113.765699	1.1913779	1	68	3		1.0	12.0	
6114.965409	1.1914802	1	69	3		2.0	17.0	
6116.16522	1.1915007	1	70	3		1.0	16.0	
6117.365175	1.1913572	1	71	3		1.0	1.0	
6118.564991	1.1913713	1	72	3		3.0	6.0	
6119.764705	1.1915106	1	73	3		3.0	10.0	
6120.964547	1.1914968	1	74	3		1.0	3.0	
6122.164372	1.1914774	1	75	3		2.0	3.0	
6123.364193	1.1915692	1	76	3		1.0	15.0	
6124.564016	1.1915007	1	77	3		3.0	9.0	
6125.76394	1.191564	1	78	3		3.0	11.0	
6126.963848	1.1912989	1	79	3		3.0	17.0	
6128.163502	1.1914991	1	80	3		3.0	1.0	
6129.36333	1.1914811	1	81	3		2.0	11.0	
6130.563156	1.1914978	1	82	3		3.0	18.0	
6131.762941	1.1915745	1	83	3		3.0	11.0	
6132.962913	1.1913892	1	84	3		2.0	7.0	
6134.162642	1.1915119	1	85	3		1.0	6.0	
6135.362488	1.191482	1	86	3		3.0	7.0	
6136.562278	1.1915366	1	87	3		3.0	2.0	
6137.762296	1.1913312	1	88	3		3.0	16.0	
6138.961922	1.1915401	1	89	3		1.0	13.0	
6140.161786	1.1914957	1	90	3		2.0	5.0	
6141.361617	1.191492	1	91	3		2.0	9.0	
6142.561441	1.1915085	1	92	3		2.0	15.0	
6143.761272	1.1914931	1	93	3		3.0	2.0	
6144.961088	1.1914935	1	94	3		1.0	2.0	
6146.160912	1.1916693	1	95	3		2.0	14.0	
6147.360741	1.1914895	1	96	3		1.0	5.0	
6148.560578	1.1914885	1	97	3		1.0	7.0	
6149.760404	1.1915084	1	98	3		1.0	8.0	
6150.960238	1.1914867	1	99	3		2.0	15.0	
6152.160043	1.1914877	1	100	3		2.0	12.0	
6153.359854	1.1915395	1	101	3		1.0	17.0	
6154.559724	1.1915047	1	102	3		2.0	10.0	
6155.759557	1.191475	1	103	3		1.0	11.0	
6156.9594	1.1914811	1	104	3		3.0	3.0	
6158.159213	1.1914924	1	105	3		3.0	13.0	
6159.359039	1.1914974	1	106	3		2.0	2.0	
6160.558867	5.9907752	1	107	1	13.0			
6166.566345	3.5911564	1	108	4				4.0
6170.174168	3.591341316	1	109	4				2.0
6173.781953	3.5911738	1	110	4				5.0
6177.389822	3.5912802	1	111	4				9.0
6180.997622	3.5911481	1	112	4				6.0
6184.60543	3.591157	1	113	4				8.0
6188.221594	3.5911188	1	114	4				1.0
6191.821064	3.5911355	1	115	4				10.0
6195.42056	3.591105	1	116	4				7.0
6199.028485	3.5910289	1	117	4				3.0
6202.627841	5.9908338	1	118	1	13.0			
