onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
6569.842773	5.9907133	3	1	1	13.0			
6575.841824	1.1914847	3	2	2	20.0			
6577.041622	1.1914879	3	3	2	22.0			
6578.241447	1.1915332	3	4	2	8.0			
6579.441317	1.1914801	3	5	2	21.0			
6580.64944	1.1915271	3	6	2	15.0			
6581.849298	1.1914982	3	7	2	20.0			
6583.049125	1.1916952	3	8	2	13.0			
6584.24896	1.1914949	3	9	2	3.0			
6585.448775	1.1915142	3	10	2	6.0			
6586.648647	1.1914998	3	11	2	3.0			
6587.848481	1.1914843	3	12	2	16.0			
6589.048437	1.1913471	3	13	2	12.0			
6590.248143	1.1914849	3	14	2	5.0			
6591.44795	1.1915054	3	15	2	1.0			
6592.647774	1.1914864	3	16	2	18.0			
6593.847768	1.1913569	3	17	2	14.0			
6595.047454	1.1915117	3	18	2	19.0			
6596.247299	1.1914678	3	19	2	6.0			
6597.447112	1.1915059	3	20	2	17.0			
6598.647077	1.1913737	3	21	2	23.0			
6599.846785	1.1914953	3	22	2	2.0			
6601.046804	1.1913237	3	23	2	9.0			
6602.246458	1.1914933	3	24	2	5.0			
6603.446271	1.1914989	3	25	2	15.0			
6604.646111	1.1915002	3	26	2	4.0			
6605.845943	1.1915081	3	27	2	17.0			
6607.045772	1.1914996	3	28	2	4.0			
6608.245606	1.1916321	3	29	2	13.0			
6609.445449	1.191494	3	30	2	12.0			
6610.645277	1.1914889	3	31	2	21.0			
6611.845098	1.191498	3	32	2	25.0			
6613.044913	1.191517	3	33	2	24.0			
6614.24476	1.1915017	3	34	2	8.0			
6615.444742	1.1913483	3	35	2	24.0			
6616.644562	1.1913568	3	36	2	10.0			
6617.844271	1.1915003	3	37	2	14.0			
6619.0441	1.1914843	3	38	2	1.0			
6620.243921	1.1914655	3	39	2	7.0			
6621.443928	1.1914577	3	40	2	11.0			
6622.643578	1.1914875	3	41	2	7.0			
6623.843397	1.1916668	3	42	2	18.0			
6625.043217	1.1915007	3	43	2	23.0			
6626.243061	1.1914982	3	44	2	9.0			
6627.442965	1.1914256	3	45	2	25.0			
6628.642721	1.1915154	3	46	2	22.0			
6629.842564	1.1914868	3	47	2	19.0			
6631.042383	1.1914983	3	48	2	16.0			
6632.242198	1.1915284	3	49	2	10.0			
6633.44204	1.1915034	3	50	2	11.0			
6634.641874	1.191497	3	51	2	2.0			
6635.841865	5.9907	3	52	1	13.0			
6641.840892	1.1914888	3	53	3		2.0	11.0	
6643.040714	1.1914996	3	54	3		2.0	7.0	
6644.240527	1.1915154	3	55	3		2.0	3.0	
6645.440511	1.1913609	3	56	3		3.0	1.0	
6646.648539	1.1915155	3	57	3		2.0	9.0	
6647.848385	1.1914865	3	58	3		1.0	17.0	
6649.048268	1.1914331	3	59	3		1.0	13.0	
6650.248061	1.1914705	3	60	3		3.0	1.0	
6651.447867	1.1914965	3	61	3		1.0	8.0	
6652.64771	1.191488	3	62	3		2.0	17.0	
6653.84766	1.191359	3	63	3		1.0	14.0	
6655.047351	1.1915096	3	64	3		3.0	6.0	
6656.247195	1.1915069	3	65	3		3.0	11.0	
6657.447034	1.1915025	3	66	3		3.0	13.0	
6658.646843	1.1915097	3	67	3		3.0	12.0	
6659.846683	1.1915044	3	68	3		3.0	2.0	
6661.046516	1.1915252	3	69	3		2.0	5.0	
6662.246347	1.1915002	3	70	3		3.0	16.0	
6663.446179	1.1915034	3	71	3		1.0	17.0	
6664.64601	1.1914906	3	72	3		1.0	2.0	
6665.845851	1.1914928	3	73	3		3.0	8.0	
6667.045673	1.1915545	3	74	3		3.0	17.0	
6668.245642	1.191585102	3	75	3		1.0	4.0	
6669.445488	1.1913487	3	76	3		2.0	12.0	
6670.645229	1.1914513	3	77	3		2.0	9.0	
6671.845016	1.1914824	3	78	3		1.0	5.0	
6673.044832	1.1914724	3	79	3		3.0	3.0	
6674.244665	1.1914952	3	80	3		1.0	18.0	
6675.444493	1.1914973	3	81	3		2.0	11.0	
6676.644342	1.191692	3	82	3		2.0	3.0	
6677.844156	1.1914988	3	83	3		2.0	5.0	
6679.043984	1.1914876	3	84	3		2.0	12.0	
6680.243802	1.1915209	3	85	3		1.0	7.0	
6681.44365	1.1914899	3	86	3		2.0	13.0	
6682.643472	1.1914935	3	87	3		1.0	10.0	
6683.8433	1.1915087	3	88	3		2.0	1.0	
6685.043142	1.1915031	3	89	3		1.0	11.0	
6686.242975	1.1914906	3	90	3		2.0	10.0	
6687.442806	1.1915004	3	91	3		3.0	15.0	
6688.642632	1.1915043	3	92	3		2.0	5.0	
6689.842453	1.1915007	3	93	3		3.0	5.0	
6691.042379	1.1914766	3	94	3		3.0	18.0	
6692.242264	1.1913848	3	95	3		2.0	7.0	
6693.44198	1.1914991	3	96	3		3.0	10.0	
6694.6418	1.1914967	3	97	3		3.0	16.0	
6695.84163	1.1914956	3	98	3		1.0	4.0	
6697.041607	1.1913195	3	99	3		1.0	1.0	
6698.241431	1.1913571	3	100	3		3.0	9.0	
6699.441294	1.1913406	3	101	3		1.0	15.0	
6700.640923	1.1915367	3	102	3		1.0	12.0	
6701.840787	1.1914981	3	103	3		2.0	14.0	
6703.040621	1.1914944	3	104	3		3.0	4.0	
6704.240455	1.1914914	3	105	3		1.0	3.0	
6705.440279	1.1914977	3	106	3		1.0	9.0	
6706.640109	5.9908253	3	107	1	13.0			
6712.647591	3.5911727	3	108	4				9.0
6716.255425	3.5911773	3	109	4				3.0
6719.863257	3.5911489	3	110	4				5.0
6723.462736	3.5911627	3	111	4				6.0
6727.070603	3.5911058	3	112	4				4.0
6730.670068	3.5911452	3	113	4				1.0
6734.269553	3.5911515	3	114	4				2.0
6737.877404	3.5913174	3	115	4				10.0
6741.48522	3.5911601	3	116	4				7.0
6745.093158	3.5910531	3	117	4				8.0
6748.692541	5.9908235	3	118	1	13.0			
