onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
1255.603592	5.9907164	2	1	1	13.0			
1261.602692	1.1914626	2	2	2	23.0			
1262.802486	1.191451	2	3	2	1.0			
1264.002315	1.191483	2	4	2	21.0			
1265.202164	1.1914444	2	5	2	4.0			
1266.40194	1.1916165	2	6	2	22.0			
1267.601846	1.1914096	2	7	2	6.0			
1268.801587	1.1914906	2	8	2	14.0			
1270.001412	1.191513	2	9	2	19.0			
1271.201255	1.1914757	2	10	2	9.0			
1272.401059	1.1914995	2	11	2	20.0			
1273.600887	1.1915321	2	12	2	13.0			
1274.800875	1.1913274	2	13	2	8.0			
1276.000526	1.1916323	2	14	2	5.0			
1277.20054	1.1912945	2	15	2	15.0			
1278.400166	1.1915033	2	16	2	6.0			
1279.600018	1.1915029	2	17	2	9.0			
1280.799861	1.1914931	2	18	2	20.0			
1281.99979	1.1913665	2	19	2	14.0			
1283.199623	1.1913579	2	20	2	1.0			
1284.399461	1.1913804	2	21	2	17.0			
1285.599175	1.1914525	2	22	2	18.0			
1286.798998	1.1914938	2	23	2	11.0			
1287.998802	1.191489	2	24	2	13.0			
1289.198632	1.1915504	2	25	2	10.0			
1290.398457	1.1914896	2	26	2	7.0			
1291.598283	1.1914939	2	27	2	25.0			
1292.798108	1.1915316	2	28	2	18.0			
1293.997934	1.1914827	2	29	2	19.0			
1295.197758	1.1914917	2	30	2	22.0			
1296.39768	1.1913959	2	31	2	10.0			
1297.597408	1.1915051	2	32	2	24.0			
1298.797249	1.1914723	2	33	2	5.0			
1299.997074	1.1914453	2	34	2	7.0			
1301.196884	1.1914897	2	35	2	15.0			
1302.396713	1.1915031	2	36	2	12.0			
1303.59654	1.1914862	2	37	2	24.0			
1304.796351	1.1916263	2	38	2	17.0			
1305.996187	1.1915049	2	39	2	2.0			
1307.196027	1.1914771	2	40	2	21.0			
1308.395805	1.1915391	2	41	2	12.0			
1309.595886	1.191235554	2	42	2	16.0			
1310.795615	1.1913878	2	43	2	2.0			
1311.995454	1.1913455	2	44	2	4.0			
1313.195121	1.1915062	2	45	2	3.0			
1314.394963	1.1914917	2	46	2	11.0			
1315.594771	1.1915083	2	47	2	16.0			
1316.79461	1.191507	2	48	2	23.0			
1317.994442	1.1914703	2	49	2	3.0			
1319.194247	1.191504	2	50	2	8.0			
1320.394069	1.191512	2	51	2	25.0			
1321.593891	5.9907985	2	52	1	13.0			
1327.593022	1.1915093	2	53	3		1.0	12.0	
1328.79285	1.1915217	2	54	3		3.0	6.0	
1329.992703	1.1914931	2	55	3		3.0	12.0	
1331.192516	1.1914933	2	56	3		1.0	18.0	
1332.392339	1.1916394	2	57	3		2.0	5.0	
1333.600526	1.1914637	2	58	3		3.0	2.0	
1334.800326	1.1915115	2	59	3		2.0	16.0	
1336.000162	1.1914802	2	60	3		2.0	3.0	
1337.199937	1.1915291	2	61	3		2.0	14.0	
1338.400016	1.1912758	2	62	3		1.0	5.0	
1339.599759	1.1913256	2	63	3		2.0	11.0	
1340.799583	1.1913361	2	64	3		2.0	17.0	
1341.999274	1.1914829	2	65	3		1.0	3.0	
1343.1991	1.1915075	2	66	3		3.0	14.0	
1344.398925	1.1914974	2	67	3		2.0	5.0	
1345.598836	1.1914114	2	68	3		1.0	6.0	
1346.798708	1.1913625	2	69	3		2.0	8.0	
1347.998403	1.1916614	2	70	3		1.0	13.0	
1349.198372	1.1913476	2	71	3		1.0	4.0	
1350.398048	1.1915216	2	72	3		2.0	10.0	
1351.598079	1.1912954	2	73	3		1.0	16.0	
1352.79771	1.191472	2	74	3		2.0	1.0	
1353.997697	1.1913309	2	75	3		3.0	10.0	
1355.197362	1.1914887	2	76	3		2.0	16.0	
1356.397184	1.1915034	2	77	3		1.0	1.0	
1357.597139	1.1913618	2	78	3		1.0	11.0	
1358.796835	1.1915081	2	79	3		3.0	10.0	
1359.996676	1.1914526	2	80	3		3.0	17.0	
1361.196614	1.1913711	2	81	3		3.0	9.0	
1362.396313	1.1914914	2	82	3		3.0	1.0	
1363.596239	1.1914017	2	83	3		1.0	9.0	
1364.795962	1.1915061	2	84	3		3.0	4.0	
1365.995803	1.1914779	2	85	3		2.0	2.0	
1367.195753	1.191324	2	86	3		3.0	13.0	
1368.395428	1.1916633	2	87	3		1.0	7.0	
1369.595254	1.1914889	2	88	3		3.0	7.0	
1370.795043	1.1915239	2	89	3		3.0	2.0	
1371.994905	1.1915153	2	90	3		3.0	16.0	
1373.194733	1.1914999	2	91	3		2.0	15.0	
1374.394567	1.1914759	2	92	3		1.0	6.0	
1375.594377	1.1914632	2	93	3		1.0	8.0	
1376.794346	1.1914688	2	94	3		3.0	11.0	
1377.994047	1.1914753	2	95	3		2.0	4.0	
1379.193854	1.1915108	2	96	3		2.0	14.0	
1380.393696	1.1914856	2	97	3		2.0	5.0	
1381.593527	1.1915272	2	98	3		3.0	1.0	
1382.793524	1.1913148	2	99	3		1.0	11.0	
1383.993161	1.1915052	2	100	3		3.0	8.0	
1385.193	1.1915002	2	101	3		1.0	14.0	
1386.392826	1.1914924	2	102	3		1.0	15.0	
1387.592652	1.191509	2	103	3		2.0	12.0	
1388.792486	1.191481	2	104	3		3.0	15.0	
1389.992299	1.1915094	2	105	3		2.0	6.0	
