onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
2058.802356	6.0074669	3	1	1	13.0			
2064.818155	1.1915967	3	2	2	21.0			
2066.018077	1.1913802	3	3	2	18.0			
2067.21778	1.191513	3	4	2	12.0			
2068.41762	1.1915111	3	5	2	1.0			
2069.617458	1.1915658	3	6	2	10.0			
2070.817378	1.1915547	3	7	2	21.0			
2072.017231	1.1913769	3	8	2	2.0			
2073.216943	1.1916624	3	9	2	24.0			
2074.416909	1.1913526	3	10	2	23.0			
2075.616595	1.1915615	3	11	2	6.0			
2076.816422	1.1914993	3	12	2	3.0			
2078.016246	1.1914882	3	13	2	14.0			
2079.216195	1.1913345	3	14	2	25.0			
2080.415905	1.1914938	3	15	2	14.0			
2081.615876	1.1913464	3	16	2	16.0			
2082.815759	1.1913086	3	17	2	22.0			
2084.015565	1.1914353	3	18	2	2.0			
2085.215213	1.1914928	3	19	2	9.0			
2086.41505	1.1914807	3	20	2	12.0			
2087.615004	1.19158757	3	21	2	15.0			
2088.814865	1.1913791	3	22	2	20.0			
2090.014583	1.1914015	3	23	2	23.0			
2091.214325	1.1915086	3	24	2	17.0			
2092.414189	1.1914653	3	25	2	15.0			
2093.614	1.1915091	3	26	2	6.0			
2094.81405	1.1912631	3	27	2	20.0			
2096.01378	1.191373	3	28	2	7.0			
2097.213483	1.1915084	3	29	2	3.0			
2098.413441	1.1913761	3	30	2	16.0			
2099.613151	1.191505	3	31	2	7.0			
2100.812992	1.1914669	3	32	2	18.0			
2102.012932	1.1913654	3	33	2	1.0			
2103.212792	1.1913203	3	34	2	9.0			
2104.412444	1.1915589	3	35	2	17.0			
2105.61227	1.1915479	3	36	2	8.0			
2106.812228	1.1913709	3	37	2	19.0			
2108.011926	1.1915146	3	38	2	5.0			
2109.211769	1.1914789	3	39	2	19.0			
2110.41158	1.1915083	3	40	2	11.0			
2111.611411	1.1914769	3	41	2	24.0			
2112.811236	1.1914915	3	42	2	4.0			
2114.01106	1.1915066	3	43	2	22.0			
2115.210892	1.1916644	3	44	2	13.0			
2116.410756	1.1914697	3	45	2	8.0			
