onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
1408.051342	5.990802	1	1	1	13.0			
1414.050472	1.1915176	1	2	2	9.0			
1415.250311	1.191546	1	3	2	17.0			
1416.450181	1.1914961	1	4	2	14.0			
1417.650003	1.1915179	1	5	2	17.0			
1418.858185	1.1916001	1	6	2	2.0			
1420.058039	1.1915876	1	7	2	21.0			
1421.25794	1.1915379	1	8	2	19.0			
1422.457764	1.1915028	1	9	2	7.0			
1423.657598	1.1915102	1	10	2	25.0			
1424.857448	1.1915179	1	11	2	6.0			
1426.057366	1.1914411	1	12	2	20.0			
1427.257169	1.1915516	1	13	2	13.0			
1428.457037	1.1914998	1	14	2	11.0			
1429.656857	1.191517	1	15	2	18.0			
1430.856689	1.1915331	1	16	2	25.0			
1432.056604	1.1915006	1	17	2	2.0			
1433.256391	1.1916275	1	18	2	16.0			
1434.456259	1.1915133	1	19	2	24.0			
1435.656111	1.1915042	1	20	2	1.0			
1436.855934	1.1915834	1	21	2	18.0			
1438.055847	1.1915149	1	22	2	4.0			
1439.255675	1.1916132	1	23	2	22.0			
1440.455601	1.1914073	1	24	2	8.0			
1441.655354	1.1915016	1	25	2	3.0			
1442.855226	1.1914734	1	26	2	23.0			
1444.055076	1.1914717	1	27	2	20.0			
1445.255025	1.1914337	1	28	2	5.0			
1446.45482	1.191482	1	29	2	6.0			
1447.654608	1.1915253	1	30	2	10.0			
1448.854505	1.1914846	1	31	2	8.0			
1450.0543	1.1915104	1	32	2	11.0			
1451.254157	1.1915332	1	33	2	3.0			
1452.453972	1.1915378	1	34	2	10.0			
1453.653845	1.1914906	1	35	2	12.0			
1454.853733	1.1914832	1	36	2	1.0			
1456.053536	1.1915428	1	37	2	15.0			
1457.253402	1.191503	1	38	2	12.0			
1458.453383	1.1913679	1	39	2	13.0			
1459.653225	1.1913705	1	40	2	14.0			
1460.852946	1.1915035	1	41	2	24.0			
