onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
84565.77989	5.9935257	3	1	1	13.0			
84571.78173	1.192127	3	2	2	24.0			
84572.98224	1.1919981	3	3	2	18.0			
84574.1825	1.1921666	3	4	2	7.0			
84575.39126	1.1920584	3	5	2	10.0			
84576.59166	1.1921627	3	6	2	15.0			
84577.79212	1.1920612	3	7	2	5.0			
84578.99245	1.1920813	3	8	2	1.0			
84580.19285	1.1920597	3	9	2	19.0			
84581.39336	1.1920514	3	10	2	16.0			
84582.59367	1.1920307	3	11	2	6.0			
84583.79404	1.1921734	3	12	2	25.0			
84584.9946	1.1919001	3	13	2	24.0			
84586.19485	1.1921091	3	14	2	17.0			
84587.3953	1.1920107	3	15	2	6.0			
84588.59578	1.1919153	3	16	2	10.0			
84589.79609	1.1920878	3	17	2	7.0			
84590.9965	1.1920813	3	18	2	8.0			
84592.19688	1.1920438	3	19	2	22.0			
84593.39733	1.1919309	3	20	2	13.0			
84594.59761	1.1920918	3	21	2	2.0			
84595.79817	1.1919454	3	22	2	20.0			
84596.99851	1.1919954	3	23	2	19.0			
84598.19884	1.1921246	3	24	2	25.0			
84599.39923	1.1921106	3	25	2	20.0			
84600.59962	1.1921201	3	26	2	3.0			
84601.80002	1.1921183	3	27	2	14.0			
84603.00042	1.1921771	3	28	2	5.0			
84604.20091	1.1919941	3	29	2	16.0			
84605.40133	1.1919674	3	30	2	17.0			
84606.6016	1.1920982	3	31	2	23.0			
84607.80213	1.1919997	3	32	2	18.0			
84609.00241	1.1921643	3	33	2	21.0			
84610.20284	1.192044	3	34	2	4.0			
84611.40325	1.1920146	3	35	2	12.0			
84612.60371	1.19206	3	36	2	14.0			
84613.80401	1.1920691	3	37	2	4.0			
84615.00449	1.1919931	3	38	2	9.0			
84616.20492	1.1920197	3	39	2	13.0			
84617.4053	1.1919562	3	40	2	15.0			
84618.6057	1.191952	3	41	2	2.0			
84619.80598	1.192184	3	42	2	8.0			
84621.00642	1.1921095	3	43	2	3.0			
84622.20687	1.1920095	3	44	2	23.0			
84623.40733	1.1920456	3	45	2	11.0			
84624.60771	1.1920518	3	46	2	12.0			
84625.80809	1.1920829	3	47	2	21.0			
84627.00846	1.1920161	3	48	2	22.0			
84628.20884	1.192115	3	49	2	9.0			
84629.40932	1.1919286	3	50	2	1.0			
84630.60971	1.1921009	3	51	2	11.0			
84631.81009	5.9936544	3	52	1	13.0			
84637.82043	1.1919942	3	53	3		2.0	4.0	
84639.02076	1.1920465	3	54	3		3.0	3.0	
84640.22124	1.1919475	3	55	3		1.0	12.0	
84641.4215	1.1920878	3	56	3		1.0	18.0	
84642.62191	1.1921246	3	57	3		2.0	9.0	
84643.82238	1.1919849	3	58	3		2.0	17.0	
84645.02269	1.1920845	3	59	3		2.0	11.0	
84646.22309	1.1920927	3	60	3		1.0	5.0	
84647.42361	1.1923688	3	61	3		3.0	13.0	
84648.62399	1.1920208	3	62	3		3.0	9.0	
84649.82433	1.192029	3	63	3		3.0	14.0	
84651.02472	1.1921711	3	64	3		2.0	2.0	
