onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
2503.812729	5.9908355	3	1	1	13.0			
2509.811881	1.191634	3	2	2	9.0			
2511.011696	1.1914947	3	3	2	16.0			
2512.21152	1.1914962	3	4	2	4.0			
2513.411343	1.1915305	3	5	2	11.0			
2514.611199	1.1915065	3	6	2	16.0			
2515.811041	1.1914914	3	7	2	8.0			
2517.010872	1.1915073	3	8	2	17.0			
2518.210671	1.1915609	3	9	2	19.0			
2519.41053	1.1914912	3	10	2	21.0			
2520.61036	1.1914595	3	11	2	3.0			
2521.810219	1.1914739	3	12	2	2.0			
2523.010017	1.1915012	3	13	2	19.0			
2524.209873	1.1914657	3	14	2	23.0			
2525.4097	1.1915091	3	15	2	6.0			
2526.609521	1.1915145	3	16	2	15.0			
2527.809503	1.1913834	3	17	2	5.0			
2529.009206	1.1914774	3	18	2	14.0			
2530.209171	1.1913662	3	19	2	3.0			
2531.408869	1.1915013	3	20	2	13.0			
2532.608702	1.1914807	3	21	2	15.0			
2533.80853	1.1914995	3	22	2	25.0			
2535.00836	1.1915071	3	23	2	24.0			
2536.208202	1.1915057	3	24	2	11.0			
2537.408043	1.1915078	3	25	2	1.0			
2538.607872	1.1914696	3	26	2	24.0			
2539.807816	1.1913759	3	27	2	14.0			
2541.00752	1.1915028	3	28	2	20.0			
2542.207468	1.1913835	3	29	2	17.0			
2543.407219	1.191466	3	30	2	5.0			
2544.607019	1.1915103	3	31	2	10.0			
2545.806863	1.191451	3	32	2	22.0			
2547.006714	1.1914798	3	33	2	23.0			
2548.206527	1.191488	3	34	2	12.0			
2549.40635	1.1914912	3	35	2	1.0			
2550.606176	1.1915033	3	36	2	25.0			
2551.806012	1.1914968	3	37	2	8.0			
2553.00597	1.1914336	3	38	2	12.0			
2554.205847	1.1913214	3	39	2	4.0			
2555.405492	1.1915228	3	40	2	20.0			
2556.605331	1.1915018	3	41	2	18.0			
2557.805168	1.1915102	3	42	2	7.0			
2559.005006	1.1914506	3	43	2	2.0			
2560.204962	1.191367	3	44	2	7.0			
2561.404659	1.1914875	3	45	2	22.0			
2562.604488	1.1915001	3	46	2	13.0			
2563.804313	1.1914968	3	47	2	18.0			
2565.004119	1.1915177	3	48	2	21.0			
2566.203973	1.1914819	3	49	2	9.0			
