onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3675.185815	5.9907796	1	1	1	13.0			
3681.184928	1.1914693	1	2	2	9.0			
3682.384728	1.1915385	1	3	2	5.0			
3683.584593	1.1914726	1	4	2	3.0			
3684.784398	1.191492	1	5	2	10.0			
3685.984223	1.1915254	1	6	2	12.0			
3687.184186	1.1913785	1	7	2	22.0			
3688.383884	1.1915302	1	8	2	21.0			
3689.583739	1.191709768	1	9	2	18.0			
3690.78367	1.1913629	1	10	2	23.0			
3691.983394	1.1914803	1	11	2	20.0			
3693.183311	1.1913988	1	12	2	14.0			
3694.38304	1.1915114	1	13	2	19.0			
3695.582881	1.1914544	1	14	2	25.0			
3696.782819	1.1913454	1	15	2	5.0			
3697.982654	1.1913816	1	16	2	13.0			
3699.182371	1.1914635	1	17	2	23.0			
3700.382293	1.191354	1	18	2	10.0			
3701.582184	1.1913108	1	19	2	15.0			
3702.781961	1.1913847	1	20	2	4.0			
3703.981813	1.1914268	1	21	2	17.0			
3705.181493	1.1915034	1	22	2	3.0			
3706.381328	1.1914818	1	23	2	6.0			
3707.581152	1.1914835	1	24	2	16.0			
3708.780984	1.1914732	1	25	2	17.0			
3709.980812	1.191508	1	26	2	7.0			
3711.180775	1.1913568	1	27	2	18.0			
3712.380613	1.191324	1	28	2	24.0			
3713.580251	1.1915404	1	29	2	2.0			
3714.780123	1.1914951	1	30	2	15.0			
3715.979932	1.1915208	1	31	2	6.0			
3717.179805	1.1914872	1	32	2	4.0			
3718.379626	1.1914808	1	33	2	12.0			
3719.579435	1.1914895	1	34	2	8.0			
3720.77928	1.1914986	1	35	2	22.0			
3721.979107	1.1914713	1	36	2	16.0			
3723.178937	1.1914778	1	37	2	1.0			
3724.378738	1.1915115	1	38	2	2.0			
3725.578557	1.1915208	1	39	2	25.0			
3726.778512	1.1913593	1	40	2	24.0			
3727.978224	1.1914837	1	41	2	11.0			
3729.178039	1.191505	1	42	2	8.0			
3730.377895	1.1914741	1	43	2	1.0			
3731.577697	1.1915255	1	44	2	21.0			
3732.777539	1.191467	1	45	2	11.0			
3733.977497	1.1914851	1	46	2	19.0			
3735.17731	1.1913951	1	47	2	14.0			
3736.377036	1.1914696	1	48	2	9.0			
3737.577006	1.1913612	1	49	2	7.0			
3738.776665	1.191536	1	50	2	20.0			
