onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
68051.12956	6.0019152	3	1	1	13.0			
68057.13981	1.1920693	3	2	2	20.0			
68058.34027	1.1919448	3	3	2	19.0			
68059.54056	1.1921545	3	4	2	7.0			
68060.74935	1.1920544	3	5	2	18.0			
68061.94975	1.1920168	3	6	2	8.0			
68063.15021	1.191997	3	7	2	2.0			
68064.35054	1.1920059	3	8	2	21.0			
68065.55087	1.1920794	3	9	2	6.0			
68066.75135	1.1921688	3	10	2	12.0			
68067.95187	1.1920448	3	11	2	2.0			
68069.15213	1.1921439	3	12	2	1.0			
68070.3526	1.1919137	3	13	2	8.0			
68071.55293	1.1920379	3	14	2	20.0			
68072.75337	1.1920545	3	15	2	15.0			
68073.95379	1.1920158	3	16	2	19.0			
68075.15417	1.1921282	3	17	2	10.0			
68076.35448	1.1921296	3	18	2	3.0			
68077.55492	1.1921097	3	19	2	5.0			
68078.75538	1.1920232	3	20	2	25.0			
68079.95579	1.1920503	3	21	2	1.0			
68081.15626	1.1918822	3	22	2	17.0			
68082.35665	1.1920425	3	23	2	14.0			
68083.55689	1.1921849	3	24	2	22.0			
68084.75728	1.1921628	3	25	2	5.0			
68085.95776	1.1920444	3	26	2	25.0			
68087.15824	1.1919614	3	27	2	9.0			
68088.35858	1.1920151	3	28	2	18.0			
68089.55898	1.1921142	3	29	2	4.0			
68090.75935	1.1920716	3	30	2	3.0			
68091.9598	1.191998	3	31	2	17.0			
68093.16007	1.1920631	3	32	2	13.0			
68094.36059	1.192057	3	33	2	9.0			
68095.56093	1.192149	3	34	2	23.0			
68096.76132	1.1920792	3	35	2	11.0			
68097.96175	1.1920419	3	36	2	7.0			
68099.16214	1.1919997	3	37	2	4.0			
68100.36253	1.1920626	3	38	2	6.0			
68101.563	1.192044	3	39	2	10.0			
68102.76337	1.1920355	3	40	2	21.0			
68103.96384	1.1920548	3	41	2	11.0			
68105.16418	1.1920209	3	42	2	24.0			
68106.36462	1.1920816	3	43	2	13.0			
68107.56492	1.1920837	3	44	2	16.0			
68108.76538	1.191981	3	45	2	14.0			
68109.96573	1.1920607	3	46	2	22.0			
68111.16617	1.1920218	3	47	2	15.0			
68112.36658	1.1920125	3	48	2	23.0			
68113.567	1.1919932	3	49	2	24.0			
68114.76738	1.1920074	3	50	2	16.0			
68115.96767	1.1921197	3	51	2	12.0			
68117.16823	5.9935728	3	52	1	13.0			
68123.17008	1.192167	3	53	3		2.0	15.0	
68124.37882	1.1920988	3	54	3		3.0	18.0	
68125.57927	1.1920212	3	55	3		2.0	5.0	
68126.77978	1.1921188	3	56	3		1.0	10.0	
68127.98016	1.1919042	3	57	3		2.0	7.0	
68129.18117	1.191459	3	58	3		2.0	16.0	
68130.38095	1.1919858	3	59	3		1.0	6.0	
68131.58122	1.1921392	3	60	3		3.0	11.0	
68132.78172	1.1919892	3	61	3		3.0	1.0	
68133.98206	1.1919944	3	62	3		1.0	9.0	
68135.1825	1.1920205	3	63	3		2.0	2.0	
68136.38293	1.1919978	3	64	3		1.0	5.0	
68137.5833	1.1920175	3	65	3		2.0	14.0	
68138.78379	1.191933	3	66	3		3.0	15.0	
68139.98414	1.1919828	3	67	3		2.0	5.0	
68141.18456	1.1919054	3	68	3		3.0	11.0	
68142.38492	1.1919984	3	69	3		2.0	17.0	
68143.58536	1.1919577	3	70	3		3.0	8.0	
68144.78565	1.1920413	3	71	3		3.0	17.0	
68145.98616	1.1919602	3	72	3		1.0	8.0	
68147.18645	1.1920648	3	73	3		2.0	9.0	
68148.38699	1.1919309	3	74	3		2.0	6.0	
68149.58726	1.1920642	3	75	3		2.0	17.0	
68150.78779	1.1918955	3	76	3		2.0	8.0	
68151.98807	1.1919675	3	77	3		3.0	6.0	
68153.18846	1.1920622	3	78	3		1.0	1.0	
68154.38892	1.1919569	3	79	3		3.0	12.0	
68155.58937	1.191957	3	80	3		1.0	18.0	
68156.78972	1.192054	3	81	3		1.0	15.0	
68157.99006	1.1921703	3	82	3		1.0	11.0	
68159.19054	1.1919759	3	83	3		1.0	14.0	
68160.39081	1.1920705	3	84	3		1.0	7.0	
68161.59135	1.1919679	3	85	3		2.0	14.0	
68162.79162	1.1921237	3	86	3		3.0	5.0	
68163.99205	1.192109	3	87	3		3.0	2.0	
68165.19253	1.191995	3	88	3		3.0	8.0	
68166.39293	1.192048	3	89	3		1.0	3.0	
68167.59325	1.1920717	3	90	3		2.0	10.0	
68168.79373	1.191983	3	91	3		1.0	1.0	
68169.9941	1.1919561	3	92	3		3.0	18.0	
68171.19446	1.1920316	3	93	3		2.0	18.0	
68172.3949	1.1921464	3	94	3		1.0	11.0	
68173.59539	1.1919238	3	95	3		2.0	11.0	
68174.79572	1.1919955	3	96	3		3.0	14.0	
68175.99604	1.1920788	3	97	3		3.0	5.0	
68177.19646	1.1920069	3	98	3		1.0	12.0	
68178.39699	1.1918706	3	99	3		1.0	17.0	
68179.59719	1.1921321	3	100	3		2.0	1.0	
68180.79774	1.1919827	3	101	3		2.0	5.0	
68181.99805	1.1920585	3	102	3		1.0	16.0	
68183.19853	1.1920486	3	103	3		3.0	13.0	
68184.39891	1.1920308	3	104	3		1.0	10.0	
68185.59925	1.1920731	3	105	3		3.0	4.0	
68186.79966	1.1921939	3	106	3		3.0	10.0	
68188.00014	5.9936834	3	107	1	13.0			
68194.01036	3.5928894	3	108	4				10.0
68197.61987	3.5929123	3	109	4				8.0
68201.23775	3.5929102	3	110	4				5.0
68204.85569	3.5929746	3	111	4				6.0
68208.46516	3.5928935	3	112	4				9.0
68212.07477	3.5929531	3	113	4				1.0
68215.68422	3.5928792	3	114	4				7.0
68219.28542	3.5929202	3	115	4				2.0
68222.89496	3.5928984	3	116	4				4.0
68226.50449	3.5928804	3	117	4				3.0
68230.10576	5.9936592	3	118	1	13.0			
