onset	duration	run_number	trial_number	trial_type	fixation_location	pursuit_amplitude	pursuit_angle	image_id
89985.75309	5.9934015	1	1	1	13.0			
89991.76328	1.1919297	1	2	2	7.0			
89992.96362	1.1918702	1	3	2	18.0			
89994.16382	1.2005272	1	4	2	1.0			
89995.3811	1.1920294	1	5	2	9.0			
89996.58969	1.1920874	1	6	2	19.0			
89997.7902	1.1920236	1	7	2	23.0			
89998.99066	1.1919734	1	8	2	9.0			
90000.19096	1.192018	1	9	2	10.0			
90001.39132	1.1920917	1	10	2	25.0			
90002.59169	1.1921249	1	11	2	13.0			
90003.7922	1.1920096	1	12	2	6.0			
90004.99266	1.1919113	1	13	2	25.0			
90006.19301	1.1920045	1	14	2	23.0			
90007.39335	1.1920061	1	15	2	11.0			
90008.59388	1.1919166	1	16	2	5.0			
90009.79414	1.1921631	1	17	2	12.0			
90010.9945	1.1921546	1	18	2	19.0			
90012.19494	1.1920535	1	19	2	2.0			
90013.39521	1.1922147	1	20	2	3.0			
90014.59574	1.1920893	1	21	2	16.0			
90015.79615	1.1920025	1	22	2	6.0			
90016.99659	1.192290732	1	23	2	21.0			
90018.20532	1.1919751	1	24	2	10.0			
90019.40567	1.1920085	1	25	2	16.0			
90020.60606	1.1920635	1	26	2	14.0			
90021.80657	1.1919522	1	27	2	17.0			
90023.00694	1.1919781	1	28	2	15.0			
90024.20723	1.1920954	1	29	2	3.0			
90025.40772	1.1919767	1	30	2	18.0			
90026.60809	1.1919577	1	31	2	14.0			
90027.80856	1.1919664	1	32	2	15.0			
90029.00895	1.1919638	1	33	2	11.0			
90030.20922	1.1921408	1	34	2	24.0			
90031.40964	1.192072	1	35	2	13.0			
90032.61005	1.192055	1	36	2	20.0			
90033.81038	1.1921276	1	37	2	22.0			
90035.01101	1.1920005	1	38	2	24.0			
90036.21131	1.1919861	1	39	2	17.0			
90037.41175	1.1919339	1	40	2	21.0			
90038.61215	1.1919507	1	41	2	7.0			
90039.81255	1.1919516	1	42	2	8.0			
90041.013	1.1918347	1	43	2	5.0			
90042.21327	1.1920239	1	44	2	4.0			
90043.41364	1.1920015	1	45	2	2.0			
90044.61411	1.191968	1	46	2	8.0			
90045.81443	1.1920631	1	47	2	22.0			
90047.0149	1.1920932	1	48	2	20.0			
90048.21523	1.1919872	1	49	2	12.0			
90049.41572	1.1919732	1	50	2	4.0			
90050.61611	1.1919355	1	51	2	1.0			
90051.81653	5.9934854	1	52	1	13.0			
90057.81849	1.1920254	1	53	3		1.0	6.0	
90059.01893	1.1920441	1	54	3		3.0	11.0	
90060.21928	1.1920625	1	55	3		3.0	14.0	
90061.41972	1.1919615	1	56	3		3.0	3.0	
90062.62847	1.1920953	1	57	3		3.0	5.0	
90063.82897	1.1918412	1	58	3		3.0	18.0	
90065.0291	1.1920159	1	59	3		3.0	7.0	
90066.22948	1.1921447	1	60	3		3.0	1.0	
90067.43	1.1919849	1	61	3		2.0	10.0	
90068.63045	1.1920257	1	62	3		1.0	14.0	
90069.83068	1.1921294	1	63	3		3.0	10.0	
90071.03125	1.1919573	1	64	3		3.0	17.0	
90072.23155	1.1920627	1	65	3		1.0	15.0	
90073.43197	1.1920318	1	66	3		2.0	1.0	
